bottle,recipe,red_fill_level,blue_fill_level,green_fill_level,red_vibration,blue_vibration,green_vibration,red_temp,blue_temp,green_temp,final_weight,is_cracked,drop_oscillation
80585059,,,,,,,,,,,28.005161105749412,0,"[""-0.0000000000"", ""-0.0271278418"", ""-0.0436514505"", ""0.0369581967"", ""-0.6099841561"", ""0.0142200494"", ""-0.2246489478"", ""0.0060255913"", ""0.1276865003"", ""-0.1575821517"", ""-0.0100475857"", ""0.0013848321"", ""-0.0212748994"", ""0.0044479285"", ""-0.0022814307"", ""-0.0172929598"", ""0.0176845241"", ""-0.0600008781"", ""0.0447482894"", ""0.1027473754"", ""-0.0338416076"", ""0.1566087201"", ""-0.2114994670"", ""-0.0258661604"", ""0.2610563593"", ""0.3639882106"", ""0.2824394607"", ""0.1265330411"", ""-0.0167786459"", ""0.4325883377"", ""0.3196805664"", ""-0.7189865102"", ""0.1386408944"", ""0.0429569457"", ""0.1749342220"", ""0.0461939852"", ""-0.3310430337"", ""0.5324492922"", ""0.1851785773"", ""0.2895854507"", ""-0.1733685154"", ""0.0602293831"", ""0.0023357137"", ""-0.0000377446"", ""-0.0225234014"", ""-0.0408738703"", ""-0.0059960120"", ""0.0055040885"", ""-0.0387030264"", ""-0.0908149312"", ""0.0857787175"", ""-0.2408282894"", ""-0.0612957957"", ""0.0960803196"", ""0.2761671528"", ""-0.0402228500"", ""-0.1128264019"", ""-0.0099949251"", ""0.0130474085"", ""-0.0432285517"", ""0.2031175651"", ""-0.1258365492"", ""-0.0398891685"", ""0.0118114169"", ""0.0200912059"", ""-0.2982162138"", ""-0.1115234388"", ""0.4152841213"", ""-0.1826958886"", ""-0.2870786277"", ""-0.3559180139"", ""-0.1474372962"", ""0.1496584443"", ""0.0509011405"", ""-0.0221111438"", ""-0.2726514982"", ""0.1731237540"", ""-0.0771103623"", ""-0.2449425465"", ""-0.2051124559"", ""-0.0185847108"", ""0.0569666453"", ""0.0364574613"", ""-0.0039951389"", ""0.0167027070"", ""0.0142915662"", ""-0.0443792493"", ""0.0166132942"", ""0.0352578782"", ""-0.0179233704"", ""0.6580324900"", ""0.0927261426"", ""-0.1887228900"", ""-0.0417364470"", ""-0.1634098045"", ""-0.5203838508"", ""-0.1840695873"", ""0.0598641339"", ""0.1123036400"", ""0.0169905632"", ""0.0011883901"", ""-0.0153695914"", ""0.1051799005"", ""0.0942682839"", ""0.0018709914"", ""0.0121209651"", ""-0.0316283050"", ""-0.0078358651"", ""-0.0009805904"", ""-0.0167525766"", ""-0.0145532233"", ""0.0334559645"", ""-0.0445523920"", ""-0.0087574895"", ""-0.0610627004"", ""-0.0296790813"", ""-0.0513954484"", ""-0.0102064853"", ""0.1350201757"", ""-0.0298478437"", ""0.0914200934"", ""0.0380990136"", ""0.0106150304"", ""0.0066026106"", ""0.0006408080"", ""-0.0271703166"", ""0.1367654544"", ""0.0776568182"", ""0.1803644165"", ""-0.5749004081"", ""0.2929246730"", ""-0.0704016762"", ""0.4666404186"", ""0.3644473686"", ""0.0532498910"", ""0.8127771520"", ""-0.3233196215"", ""-0.0557620436"", ""-0.2479977848"", ""0.0363846297"", ""-0.1881013754"", ""-0.0065046583"", ""-0.0021573907"", ""0.1630456926"", ""-0.0082747781"", ""0.1345491559"", ""0.1748311472"", ""0.3022223677"", ""0.3644605528"", ""0.1097629618"", ""-0.0231993656"", ""0.4484646840"", ""0.1533044480"", ""0.0304420122"", ""0.2987276737"", ""0.3014275066"", ""0.3055525009"", ""-0.2605372493"", ""-0.0885897784"", ""0.1930715368"", ""0.0266066277"", ""0.0649803259"", ""-0.1697223695"", ""0.0629144771"", ""0.0088509826"", ""-0.0068433091"", ""-0.0136673268"", ""0.0212828814"", ""0.0110420642"", ""0.0002284962"", ""-0.2256663174"", ""0.1375754126"", ""0.0654921808"", ""0.5203912988"", ""-0.2453831759"", ""-0.2240498872"", ""0.1846032790"", ""0.0069603719"", ""-0.0682287432"", ""-0.0729761015"", ""-0.0454426667"", ""-0.0085931206"", ""0.0030621414"", ""0.0022532837"", ""-0.1026476522"", ""-0.2657211000"", ""-0.2371734824"", ""-0.1866505440"", ""0.1069957141"", ""-0.1041645952"", ""0.7296875041"", ""0.0250521909"", ""0.0088703579"", ""0.0187052117"", ""-0.1556119042"", ""0.2016015648"", ""-0.1366661891"", ""0.0615098398"", ""0.1548194923"", ""0.0063903865"", ""0.0749022797"", ""-0.0771267674"", ""0.0507002685"", ""0.0321267804"", ""-0.0651762453"", ""0.0085115789"", ""0.0102944708"", ""0.0125563094"", ""0.0248313846"", ""-0.0093115536"", ""-0.0012075291"", ""-0.0376334180"", ""0.0010723248"", ""-0.0296277766"", ""-0.0487129602"", ""-0.0633490644"", ""0.0680911344"", ""-0.0550779360"", ""-0.1437292270"", ""-0.2110289332"", ""0.1683220562"", ""-0.2494574771"", ""0.0338993966"", ""-0.0208464893"", ""-0.1264112595"", ""0.0554599413"", ""0.0195445809"", ""-0.0138460915"", ""0.0968124703"", ""-0.2218939528"", ""0.3889340352"", ""-0.0915019837"", ""0.0227314984"", ""-0.1607075556"", ""-0.0283959217"", ""0.0725892806"", ""-0.0650135612"", ""-0.0354195401"", ""0.0625781614"", ""0.0004263669"", ""-0.0112808557"", ""-0.0692176435"", ""-0.1233562931"", ""0.1713474315"", ""-0.1622606059"", ""-0.1088363914"", ""-0.1161171305"", ""0.1556762335"", ""0.4366910385"", ""0.0165309511"", ""0.0869595059"", ""-0.0661188095"", ""-0.1401881429"", ""-0.2503887606"", ""-0.2000727896"", ""-0.1050386396"", ""0.2747795037"", ""0.0091429770"", ""-0.3053550009"", ""0.1917244173"", ""-0.1798019051"", ""-0.3319754706"", ""0.1217942666"", ""0.0750995051"", ""0.4014108726"", ""0.0358827202"", ""0.3504273301"", ""-0.0746788800"", ""0.0083662576"", ""0.0004548740"", ""-0.0154770483"", ""-0.1117928786"", ""-0.0050922109"", ""0.0639215370"", ""-0.0099735832"", ""0.0267644265"", ""-0.0753786416"", ""-0.1803377884"", ""-0.0328426988"", ""-0.0928158837"", ""-0.0116824130"", ""-0.1382681960"", ""-0.0357664861"", ""0.0359313859"", ""-0.0310102370"", ""0.0343050076"", ""0.0096128630"", ""0.0459585801"", ""-0.0275309512"", ""0.0655554531"", ""-0.0838535022"", ""-0.1741302721"", ""0.5736718011"", ""0.0607607924"", ""0.0237398303"", ""-0.0673981504"", ""-0.0425910439"", ""-0.5100081065"", ""-0.0946415610"", ""0.0671463865"", ""-0.2129978882"", ""-0.1787955458"", ""0.0102718089"", ""-0.0113986956"", ""0.0726826277"", ""0.0887179030"", ""-0.1112279576"", ""-0.0393492215"", ""0.0666548488"", ""0.0119877270"", ""-0.0625297152"", ""-0.0178477707"", ""0.0107973814"", ""0.0463506433"", ""0.1365864473"", ""-0.0086809368"", ""-0.1689909058"", ""0.1869903230"", ""0.4524960100"", ""0.2116012783"", ""0.4207443770"", ""-0.0093970236"", ""-0.0289489225"", ""0.1152156101"", ""0.1034917175"", ""0.0285615924"", ""0.0375091286"", ""-0.0374456100"", ""0.0803103758"", ""0.0704737862"", ""-0.0860283182"", ""-0.0346278983"", ""0.0116737666"", ""0.0036263013"", ""-0.0449476912"", ""0.0869088452"", ""-0.0072294603"", ""0.0567435435"", ""0.1037295303"", ""-0.0647909906"", ""0.1312828834"", ""-0.0229008803"", ""-0.0538636757"", ""0.0049276737"", ""0.0053127106"", ""0.0012753413"", ""0.0032522309"", ""-0.0295877621"", ""0.0697955469"", ""-0.0392152052"", ""0.0723083447"", ""0.0001431478"", ""0.0943064962"", ""-0.1689698765"", ""-0.0985217666"", ""0.2584220483"", ""-0.1614293372"", ""-0.0417126547"", ""-0.3183303228"", ""0.2726253250"", ""-0.1662874000"", ""-0.0664153980"", ""0.3197884316"", ""0.3339354453"", ""-0.4285087321"", ""-0.0393659528"", ""0.0559741063"", ""-0.0337783998"", ""0.0367123753"", ""0.0158405466"", ""0.1143621648"", ""0.0840917372"", ""0.1595584056"", ""-0.2853516148"", ""-0.0145917971"", ""0.0970999865"", ""-0.0000229092"", ""0.0448136384"", ""-0.1830360607"", ""-0.2896898814"", ""-0.0817457841"", ""-0.1800623355"", ""-0.0462013958"", ""-0.0415076316"", ""0.0057958307"", ""-0.0034060351"", ""-0.0215614441"", ""0.0576769963"", ""-0.0520463906"", ""0.0883354154"", ""-0.0311444481"", ""-0.1537643379"", ""0.2489382621"", ""-0.1310350933"", ""0.3726910552"", ""-0.2499977203"", ""0.1063616191"", ""-0.0117218981"", ""-0.1878691384"", ""-0.2319644888"", ""0.2041340806"", ""-0.2379239779"", ""-0.2356576198"", ""-0.2523092870"", ""-0.0345225539"", ""0.0434947915"", ""-0.0457911301"", ""-0.0004170367"", ""0.0552912499"", ""-0.0295674254"", ""0.0355644397"", ""-0.0151180950"", ""-0.1180077091"", ""-0.4277374328"", ""-0.0427097953"", ""-0.0306528093"", ""-0.2368333931"", ""-0.2257273187"", ""-0.2848995442"", ""0.1430678579"", ""0.0945512205"", ""-0.1999949923"", ""-0.0130438783"", ""-0.0640805654"", ""-0.0292887025"", ""-0.0202858912"", ""0.0397432405"", ""0.0345258187"", ""0.0060865324"", ""0.0419687069"", ""0.0969457306"", ""-0.0303170894"", ""-0.1005291035"", ""-0.0744897441"", ""0.1133076464"", ""-0.1179310738"", ""0.1155978131"", ""0.1552897817"", ""0.0128247844"", ""-0.0083373993"", ""0.0823162555"", ""0.2310012674"", ""0.0376140884"", ""0.0973058552"", ""0.0170254391"", ""0.2465012960"", ""-0.0996792416"", ""0.0329411077"", ""-0.2210015289"", ""0.0254086867"", ""0.0054286494"", ""-0.0007680215"", ""0.0125094649"", ""0.0299355968"", ""0.0358669957"", ""0.1882419098"", ""0.4865914517"", ""0.1918640077"", ""0.4142499078"", ""0.4289859294"", ""-0.1679312560"", ""-0.3331897603"", ""-0.1016730704"", ""0.0334208686"", ""-0.0047935734"", ""0.0351136520"", ""0.0059511983"", ""-0.0621547988"", ""-0.1993532160"", ""0.1874732644"", ""0.3199363490"", ""-0.0336746782"", ""-0.4479050234"", ""0.3584231918"", ""0.4591896473"", ""-0.3637048292"", ""0.0567863920"", ""-0.5122632580"", ""-0.2095317587"", ""-0.7227696661"", ""-0.4020441796"", ""-0.0214789446"", ""0.4024535229"", ""0.1985487234"", ""0.2870964882"", ""-0.2589611583"", ""-0.1161377509"", ""-0.0734508821"", ""-0.1767613444"", ""-0.0155687335"", ""0.1132268184"", ""-0.0639740192"", ""-0.0114145705"", ""-0.0020791929"", ""0.0052116467"", ""-0.0465361108"", ""0.1036509625"", ""-0.0822736985"", ""0.0437101479"", ""0.1709709970""]"
80585061,3,,,89.04588934052097,,,163.27497852179056,,,,28.395378710969005,1,"[""-0.3474944362"", ""0.3524560887"", ""0.7626672133"", ""1.1965709499"", ""2.2142123339"", ""1.9640435932"", ""1.9867711096"", ""2.1076265884"", ""2.2933209715"", ""1.7333894541"", ""1.9979419383"", ""1.8164547574"", ""1.5966082136"", ""1.4999340324"", ""0.8559095206"", ""0.4528309093"", ""0.1027160325"", ""-0.1595634282"", ""-0.1492009175"", ""-0.2526146160"", ""-0.3661702310"", ""-0.3559696201"", ""-0.2811560133"", ""-0.2128068951"", ""-0.2654652907"", ""0.1156053886"", ""0.0030302116"", ""0.6146857172"", ""0.9069281284"", ""0.7995969383"", ""1.2025095757"", ""0.8962351118"", ""1.1470855831"", ""1.1764611943"", ""1.2611559710"", ""1.2228850979"", ""1.0514629403"", ""1.6343422744"", ""1.3528170248"", ""0.7927028876"", ""1.1049615489"", ""0.3478257854"", ""0.4997452625"", ""0.4810354628"", ""0.4420948224"", ""0.7821405113"", ""0.6055412912"", ""0.8151963573"", ""0.7162052842"", ""0.7762528121"", ""0.8976392240"", ""1.4203195202"", ""0.9222828388"", ""0.7983707679"", ""0.6534765604"", ""0.8445932175"", ""0.2693047497"", ""0.5466104668"", ""-0.1017177827"", ""-0.3804835646"", ""-0.6142600595"", ""-1.2189057941"", ""-1.3125705493"", ""-1.4396766575"", ""-2.2889610527"", ""-1.8746556777"", ""-2.3015577791"", ""-1.9636946057"", ""-2.8112416790"", ""-2.2382727965"", ""-1.3792240963"", ""-1.8080481511"", ""-1.4034228434"", ""-1.0303394530"", ""-0.8960055329"", ""-0.3410218516"", ""0.4355862693"", ""0.4545719966"", ""0.3435866166"", ""0.9765667275"", ""1.2725383052"", ""0.6217981801"", ""0.9445406090"", ""1.1014512066"", ""0.2939594461"", ""0.2029427972"", ""-0.0770437576"", ""-0.5025575715"", ""-1.0523733764"", ""-1.0112950083"", ""-1.5836198644"", ""-1.4774508463"", ""-2.3823534981"", ""-2.2754109696"", ""-2.5183363535"", ""-2.3628231702"", ""-2.0664683271"", ""-2.2055593637"", ""-2.6820797070"", ""-1.5802813833"", ""-1.2455946279"", ""-0.9032637395"", ""-0.7195400346"", ""-0.3502915570"", ""0.1370571041"", ""0.7807358617"", ""0.4623046278"", ""0.9519846586"", ""1.2358162576"", ""1.0043143553"", ""1.4921076562"", ""1.2466176519"", ""1.2834601467"", ""0.9881999768"", ""1.1365896124"", ""0.5863297520"", ""0.7450964067"", ""0.9758898786"", ""0.4389869750"", ""0.7387678448"", ""0.4212321273"", ""0.5412653167"", ""0.6960451634"", ""0.7154723818"", ""0.8257613142"", ""1.0683398287"", ""0.7046787923"", ""1.1717291407"", ""1.0544704458"", ""1.0344259253"", ""1.1593228470"", ""0.7086859452"", ""1.2070410283"", ""0.6506100299"", ""0.6128917431"", ""0.4508789930"", ""0.5242049972"", ""0.1294728557"", ""0.0092118127"", ""0.0506023781"", ""-0.2644074331"", ""-0.2841031200"", ""-0.0998100039"", ""-0.0976696812"", ""0.0550694804"", ""0.2476709926"", ""0.3989565406"", ""0.8584537768"", ""0.7263449515"", ""1.5062047635"", ""1.4127037037"", ""1.4272700865"", ""2.1019777822"", ""2.3331284236"", ""2.1479309046"", ""1.8892760495"", ""1.5918617735"", ""1.5485228633"", ""1.7091749334"", ""0.9760122152"", ""0.9764007376"", ""0.1914733113"", ""-0.1001263575"", ""-1.0652067776"", ""-1.5047952054"", ""-1.3559831295"", ""-1.7576017867"", ""-1.8651839058"", ""-2.3706856460"", ""-2.0708832034"", ""-2.6074165325"", ""-2.1774249521"", ""-2.3115080454"", ""-1.8234635069"", ""-1.2632104909"", ""-1.3425190203"", ""-0.9243685414"", ""-0.6430083286"", ""0.0627513511"", ""0.0934760271"", ""0.0972293795"", ""0.6979889291"", ""0.8821923622"", ""0.6851299393"", ""0.4245471120"", ""0.1650205523"", ""0.1938322115"", ""-0.0108042398"", ""0.0407249425"", ""-0.4307274003"", ""-0.7207540442"", ""-0.9481601631"", ""-1.0817909048"", ""-1.2149199395"", ""-1.5147315880"", ""-1.7008004672"", ""-1.7043002920"", ""-1.3833535026"", ""-1.5608253000"", ""-1.7697587366"", ""-1.0887606170"", ""-1.3774166119"", ""-0.9843529918"", ""-1.3514539513"", ""-0.7837190983"", ""-0.3642797503"", ""-0.4353389778"", ""-0.2733170664"", ""-0.4872959065"", ""-0.7473034744"", ""-0.5029876736"", ""-0.5034391199"", ""-0.6004585734"", ""-0.7584017894"", ""-0.8123287810"", ""-0.3597984000"", ""-0.4594245090"", ""-0.3894550652"", ""-0.1729152623"", ""0.1800321265"", ""0.1192001020"", ""0.5616665717"", ""1.0794733656"", ""0.9963404322"", ""1.1426730892"", ""1.4028891856"", ""1.9732373833"", ""2.2641683163"", ""2.3738191269"", ""2.7833741099"", ""2.4238037083"", ""2.2052993733"", ""2.3748334247"", ""1.5072476681"", ""1.0422305579"", ""1.1448216675"", ""0.4957084026"", ""0.3357155741"", ""-0.4939591003"", ""-0.4508290543"", ""-0.8828067848"", ""-1.2501660027"", ""-0.8331496530"", ""-0.8534969958"", ""-1.1791017196"", ""-1.0159412756"", ""-0.5224664801"", ""-0.1363781246"", ""0.2493401101"", ""0.4257005209"", ""0.9812462833"", ""1.0782043049"", ""2.1357766059"", ""1.7142039501"", ""2.1767229507"", ""2.5333097922"", ""2.2029251508"", ""2.4664372988"", ""2.3821319231"", ""2.0729482430"", ""1.9841831149"", ""1.5439408311"", ""1.1591052668"", ""0.7914217527"", ""0.2904705119"", ""-0.1909339318"", ""-0.8437003401"", ""-0.6543927530"", ""-0.7616139355"", ""-1.2203979648"", ""-1.6662212347"", ""-1.3859369793"", ""-1.5410035226"", ""-1.7539937981"", ""-1.1375454519"", ""-1.5076171507"", ""-1.2344869701"", ""-0.9983015082"", ""-0.6950935233"", ""-0.2633657926"", ""-0.2124643356"", ""-0.5532783613"", ""-0.2938458726"", ""-0.3741673624"", ""-0.5300137736"", ""-0.3830724416"", ""-0.3540150295"", ""-0.4736439413"", ""-0.6867315230"", ""-1.0973519936"", ""-1.2256677316"", ""-0.9871538212"", ""-0.7932095296"", ""-1.0925104235"", ""-1.3556649565"", ""-0.5737028971"", ""-0.7519010733"", ""-0.6293760256"", ""-0.4727048464"", ""-0.6025964756"", ""-0.3570524185"", ""-0.3311035184"", ""-0.0168577436"", ""0.2277779729"", ""-0.2645222939"", ""0.2305700705"", ""-0.1014166305"", ""-0.2799418246"", ""-0.8767263932"", ""-0.7185507064"", ""-1.0052621544"", ""-1.5077579573"", ""-1.6709233844"", ""-1.8169678988"", ""-1.5825314369"", ""-1.4780601365"", ""-2.2380112930"", ""-1.6950681115"", ""-1.4395332261"", ""-1.0911164613"", ""-0.9457341668"", ""-0.9904672236"", ""-0.3665677951"", ""0.2254021774"", ""0.5092952345"", ""0.9899972926"", ""1.3486503477"", ""1.8801773420"", ""1.8063779278"", ""1.9648760186"", ""2.7646836167"", ""2.3310874730"", ""2.4320679043"", ""2.4170178967"", ""1.9627448694"", ""1.6247819310"", ""1.9130723363"", ""0.8860260206"", ""1.0091769231"", ""0.0070792013"", ""-0.0133881500"", ""0.0063186339"", ""-0.2793176120"", ""-0.8141490992"", ""-0.7983553720"", ""-0.6470778157"", ""-0.9319070906"", ""-0.6425051373"", ""-0.2420383123"", ""-0.4506778256"", ""0.0917352555"", ""0.5017964211"", ""0.6817340176"", ""1.0766378049"", ""1.4312450186"", ""1.5843607200"", ""1.5708653409"", ""1.3658599170"", ""1.4306207867"", ""1.8537339856"", ""1.5433887113"", ""1.9797776113"", ""1.1187507786"", ""1.4898411862"", ""0.8783805041"", ""0.8629961831"", ""0.3936881910"", ""0.5939007881"", ""0.4840575576"", ""0.2281972425"", ""0.5098328371"", ""0.1255290947"", ""0.2707761985"", ""0.1719709405"", ""0.1206076004"", ""0.3614154925"", ""0.4239993019"", ""0.1076373772"", ""0.1806798670"", ""0.1442830358"", ""-0.1470770316"", ""-0.1490503548"", ""-0.3536480536"", ""-0.4437739939"", ""-0.9651760731"", ""-1.0744153918"", ""-1.4203568717"", ""-1.4034764810"", ""-1.7986551130"", ""-1.9663896988"", ""-1.9750178543"", ""-1.6859026525"", ""-1.6800045787"", ""-1.8092097391"", ""-1.8510107359"", ""-1.7198059504"", ""-1.2613702217"", ""-0.7029512462"", ""-0.2910686533"", ""-0.2836729332"", ""-0.0557617604"", ""0.5614776807"", ""0.9428228732"", ""0.5436624229"", ""0.6718931561"", ""0.7184635739"", ""0.8834466639"", ""0.5077606908"", ""0.2924927484"", ""-0.1835413210"", ""-0.3059872170"", ""-0.7683356302"", ""-1.0746933004"", ""-1.3344363539"", ""-2.1479670564"", ""-2.1439862122"", ""-2.0333781178"", ""-2.2492902675"", ""-2.5596483105"", ""-2.2992921899"", ""-2.0330988374"", ""-2.2805246750"", ""-2.0753571501"", ""-1.3771602610"", ""-1.2394258375"", ""-0.4766765779"", ""0.0315787244"", ""0.4071024459"", ""0.8370165955"", ""0.9870816036"", ""1.4843599980"", ""1.4683559396"", ""1.8972993664"", ""1.6548976348"", ""1.8384804057"", ""1.4776828999"", ""1.1497397235"", ""1.5836839599"", ""1.1511716570"", ""1.1710344042"", ""0.7556832891"", ""0.5950490751"", ""0.4055720421"", ""0.2850896721"", ""0.0564309683"", ""-0.0062196960"", ""0.3269664454"", ""0.1594406917"", ""0.2844881721"", ""0.5081999901"", ""0.7087406103"", ""0.7362847418"", ""0.7424502195"", ""0.7939469559"", ""0.9849757645"", ""0.8437732794"", ""1.1664109800"", ""0.8312355770"", ""0.8508294732"", ""0.7087743208"", ""0.6572981525"", ""0.5068381518"", ""0.8056060057"", ""0.5129556525"", ""0.3210007922"", ""0.1984713827"", ""0.5976504915"", ""0.1990203521"", ""0.4381566632"", ""0.8615620447"", ""0.9517636025"", ""1.2478004303"", ""1.0981147806"", ""1.3783066062"", ""1.6939813126"", ""1.6548030360"", ""1.5678168597"", ""1.3375116845"", ""1.8543384687"", ""1.5186987562"", ""1.5578573535"", ""1.0660446609"", ""0.9152167036"", ""0.4642886111"", ""0.0328477372"", ""-0.4119771981"", ""-0.5559972830"", ""-1.0612518488"", ""-1.4139548847"", ""-1.7507637761"", ""-1.9054842658"", ""-2.2788269501"", ""-3.1461377861"", ""-2.3611768918"", ""-2.2184452049"", ""-2.3093287544"", ""-1.8391603266"", ""-1.6301117162"", ""-1.2339700139"", ""-0.9846749379""]"
